src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.53,192.168.100.50,50416,80,6,Benign,0.4924 seconds,1.0
192.168.100.53,192.168.100.50,50441,80,6,Benign,0.4308 seconds,1.0
192.168.100.53,192.168.100.50,50451,80,6,Benign,0.4674 seconds,1.0
192.168.100.53,192.168.100.50,50481,80,6,Benign,0.5435 seconds,1.0
192.168.100.53,192.168.100.50,50490,80,6,Benign,0.5070 seconds,1.0
192.168.100.53,192.168.100.50,50510,80,6,Benign,0.4210 seconds,1.0
192.168.100.53,192.168.100.50,50518,80,6,Benign,0.4712 seconds,1.0
192.168.100.53,192.168.100.50,50519,80,6,Benign,0.3928 seconds,1.0
192.168.100.53,192.168.100.50,50586,80,6,Benign,0.4492 seconds,1.0
192.168.100.53,192.168.100.50,50585,80,6,Benign,0.4903 seconds,1.0
192.168.100.53,192.168.100.50,50597,80,6,Benign,0.4828 seconds,1.0
192.168.100.53,192.168.100.50,50605,80,6,Benign,0.4402 seconds,1.0
192.168.100.53,192.168.100.50,50611,80,6,Benign,0.4654 seconds,1.0
192.168.100.53,192.168.100.50,50619,80,6,Benign,0.4700 seconds,1.0
192.168.100.53,192.168.100.50,50623,80,6,Benign,0.4253 seconds,1.0
192.168.100.53,192.168.100.50,50625,80,6,Benign,0.4042 seconds,1.0
192.168.100.53,192.168.100.50,50626,80,6,Benign,0.4644 seconds,1.0
192.168.100.53,192.168.100.50,50627,80,6,Benign,0.4108 seconds,1.0
192.168.100.53,192.168.100.50,50631,80,6,Benign,0.6543 seconds,1.0
192.168.100.53,192.168.100.50,50636,80,6,Benign,0.7003 seconds,1.0
192.168.100.53,192.168.100.50,50639,80,6,Benign,0.5506 seconds,1.0
192.168.100.53,192.168.100.50,50640,80,6,Benign,0.5182 seconds,1.0
192.168.100.53,192.168.100.50,50667,80,6,Benign,0.4579 seconds,1.0
192.168.100.53,192.168.100.50,50661,80,6,Benign,0.5209 seconds,1.0
192.168.100.53,192.168.100.50,50673,80,6,Benign,0.4605 seconds,1.0
192.168.100.53,192.168.100.50,50675,80,6,Benign,0.4526 seconds,1.0
192.168.100.53,192.168.100.50,50679,80,6,Benign,0.4179 seconds,1.0
192.168.100.53,192.168.100.50,50685,80,6,Benign,0.4991 seconds,1.0
192.168.100.53,192.168.100.50,50692,80,6,Benign,0.4649 seconds,1.0
192.168.100.53,192.168.100.50,50698,80,6,Benign,0.4895 seconds,1.0
192.168.100.53,192.168.100.50,50716,80,6,Benign,0.5220 seconds,1.0
192.168.100.53,192.168.100.50,50718,80,6,Benign,0.4137 seconds,1.0
192.168.100.53,192.168.100.50,50728,80,6,Benign,0.4443 seconds,1.0
192.168.100.53,192.168.100.50,50730,80,6,Benign,0.4064 seconds,1.0
192.168.100.53,192.168.100.50,50584,80,6,Benign,0.4188 seconds,1.0
192.168.100.53,192.168.100.50,50561,80,6,Benign,0.4770 seconds,1.0
192.168.100.53,192.168.100.50,50592,80,6,Benign,0.4508 seconds,1.0
192.168.100.53,192.168.100.50,50603,80,6,Benign,0.4638 seconds,1.0
192.168.100.53,192.168.100.50,50609,80,6,Benign,0.4053 seconds,1.0
192.168.100.53,192.168.100.50,50610,80,6,Benign,0.4982 seconds,1.0
192.168.100.53,192.168.100.50,50733,80,6,Benign,0.5128 seconds,1.0
192.168.100.53,192.168.100.50,50739,80,6,Benign,0.4117 seconds,1.0
192.168.100.53,192.168.100.50,50745,80,6,Benign,0.4496 seconds,1.0
192.168.100.53,192.168.100.50,50753,80,6,Benign,0.4368 seconds,1.0
192.168.100.53,192.168.100.50,50757,80,6,Benign,0.4390 seconds,1.0
192.168.100.53,192.168.100.50,50763,80,6,Benign,0.5046 seconds,1.0
192.168.100.53,192.168.100.50,50645,80,6,Benign,0.4544 seconds,1.0
192.168.100.53,192.168.100.50,50653,80,6,Benign,0.4260 seconds,1.0
192.168.100.53,192.168.100.50,50672,80,6,Benign,0.4294 seconds,1.0
192.168.100.53,192.168.100.50,50695,80,6,Benign,0.4935 seconds,1.0
192.168.100.53,192.168.100.50,50709,80,6,Benign,0.4988 seconds,1.0
192.168.100.53,192.168.100.50,50738,80,6,Benign,0.4237 seconds,1.0
192.168.100.53,192.168.100.50,50764,80,6,Benign,0.4919 seconds,1.0
192.168.100.53,192.168.100.50,50803,80,6,Benign,0.4104 seconds,1.0
